Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
31,Current employee,Travel_Rarely,828,Sales,2,1,Life Sciences,1,7249,130704,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,Company Website
31,Current employee,Travel_Rarely,828,Sales,2,1,Life Sciences,1,7250,130705,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,Company Website
36,Current employee,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,7251,130706,2,Male,57,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,Company Website
36,Current employee,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,7252,130707,2,Male,57,3,2,Sales Executive,4,Single,6582,8346,5,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Medical,1,7253,130708,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,,9,2,Life Sciences,1,7254,130709,2,Male,57,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Medical,1,7255,130710,2,Male,57,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Other,1,7256,130711,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Life Sciences,1,7257,130712,2,Male,57,3,3,Manufacturing Director,1,Married,7406,19293,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Medical,1,7258,130713,2,Male,57,3,3,Manufacturing Director,1,Married,7406,20490,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Medical,1,7259,130714,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Other,1,7260,130715,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Medical,1,7261,130716,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Life Sciences,1,7262,130717,2,Male,57,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Medical,1,7263,130718,2,Male,57,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Other,1,7264,130719,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,3,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Life Sciences,1,7265,130720,2,Male,57,3,3,Manufacturing Director,1,Married,7406,19293,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
25,Voluntary Resignation,Travel_Rarely,383,Sales,9,2,Medical,1,7266,130721,2,Male,57,3,3,Manufacturing Director,1,Married,7406,20490,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Medical,1,7267,130722,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
42,Current employee,Travel_Rarely,319,Research & Development,24,3,Other,1,7268,130723,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Company Website
45,Current employee,Travel_Rarely,561,Sales,2,3,Other,1,7269,130724,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7270,130725,2,Male,57,3,2,Sales Executive,2,Married,4805,16177,0,,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7271,130726,2,Male,57,3,2,Sales Executive,2,Married,4805,16177,4,Y,No,19,4,2,80,1,9,3,4,8,7,3,7,Seek
45,Current employee,Travel_Rarely,561,Sales,2,3,Life Sciences,1,7272,130727,4,Male,61,,2,Sales Executive,2,Married,4805,16177,4,Y,No,,3,2,80,1,9,3,4,8,7,3,7,Seek
45,Current employee,Travel_Rarely,561,Sales,2,3,Other,1,7273,130728,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
45,Current employee,Travel_Rarely,561,Sales,2,3,Life Sciences,1,7274,130729,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,4,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7275,130730,2,Male,57,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7276,130731,2,Male,57,3,2,Research Scientist,3,Married,2897,22474,2,Y,No,11,3,3,80,2,9,3,4,8,7,3,7,Seek
45,Current employee,Travel_Rarely,561,Sales,2,3,Other,1,7277,130732,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7278,130733,2,Male,57,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7279,130734,2,Male,57,3,2,Sales Executive,2,Married,4805,16177,4,Y,No,19,4,2,80,1,9,3,4,8,7,3,7,Seek
45,Current employee,Travel_Rarely,561,Sales,2,3,Life Sciences,1,7280,130735,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,4,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
45,Current employee,Travel_Rarely,561,Sales,2,3,Other,1,7281,130736,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7282,130737,2,Male,57,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Seek
56,Current employee,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,7283,130738,2,Male,57,3,2,Research Scientist,3,Married,2897,22474,2,Y,No,11,3,3,80,2,9,3,4,8,7,3,7,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,7284,130739,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7285,130740,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7286,130741,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Medical,1,7287,130742,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,7288,130743,2,Female,58,3,1,Human Resources,3,Divorced,2741,21972,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Medical,1,7289,130744,2,Female,58,3,1,Human Resources,3,Divorced,2741,25103,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7290,130745,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7291,130746,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,7292,130747,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7293,130748,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7294,130749,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Medical,1,7295,130750,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,7296,130751,2,Female,58,3,1,Human Resources,3,Divorced,2741,21972,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
26,Voluntary Resignation,Travel_Frequently,426,Human Resources,17,4,Medical,1,7297,130752,2,Female,58,3,1,Human Resources,3,Divorced,2741,25103,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7298,130753,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
34,Current employee,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,7299,130754,2,Female,57,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Seek
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,7300,130755,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Life Sciences,1,7301,130756,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,4,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Medical,1,7302,130757,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,4,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Medical,1,7303,130758,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,7304,130759,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Medical,1,7305,130760,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Life Sciences,1,7306,130761,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Medical,1,7307,130762,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,7308,130763,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Medical,1,7309,130764,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,4,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Medical,1,7310,130765,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,7311,130766,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Medical,1,7312,130767,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Life Sciences,1,7313,130768,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
31,Current employee,Travel_Rarely,326,Sales,8,2,Medical,1,7314,130769,2,Male,57,3,2,Manufacturing Director,4,Divorced,4262,22645,1,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,GlassDoor
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Medical,1,7315,130770,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7316,130771,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Life Sciences,1,7317,130772,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7318,130773,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,4,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Medical,1,7319,130774,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Life Sciences,1,7320,130775,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7321,130776,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7322,130777,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Medical,1,7323,130778,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Life Sciences,1,7324,130779,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7325,130780,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,4,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Medical,1,7326,130781,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
33,Current employee,Travel_Rarely,922,Research & Development,1,5,Life Sciences,1,7327,130782,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7328,130783,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
39,Voluntary Resignation,Non-Travel,592,Research & Development,2,3,Life Sciences,1,7329,130784,2,Female,57,4,4,Research Director,3,Divorced,16184,22578,1,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Company Website
31,Current employee,Travel_Rarely,688,Sales,7,3,Life Sciences,1,7330,130785,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,3,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7331,130786,2,Male,57,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,3,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7332,130787,2,Male,57,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,3,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Marketing,1,7333,130788,3,Male,44,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Life Sciences,1,7334,130789,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7335,130790,2,Male,57,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7336,130791,2,Male,57,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Marketing,1,7337,130792,3,Male,44,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Life Sciences,1,7338,130793,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,3,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7339,130794,2,Male,57,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,3,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Marketing,1,7340,130795,3,Male,44,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Life Sciences,1,7341,130796,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7342,130797,2,Male,57,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,7343,130798,2,Male,57,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
31,Current employee,Travel_Rarely,688,Sales,7,3,Marketing,1,7344,130799,3,Male,44,2,3,Manager,4,Divorced,11557,25291,1,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Indeed
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Marketing,1,7345,130800,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,4,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7346,130801,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7347,130802,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,8,Y,Yes,14,4,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Life Sciences,1,7348,130803,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,8,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Marketing,1,7349,130804,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Life Sciences,1,7350,130805,1,Male,69,3,1,Sales Representative,2,Single,1878,3525,8,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7351,130806,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7352,130807,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,8,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Marketing,1,7353,130808,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,4,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7354,130809,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,8,Y,Yes,14,4,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Life Sciences,1,7355,130810,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,8,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Marketing,1,7356,130811,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
18,Voluntary Resignation,Travel_Frequently,1306,Sales,5,3,Life Sciences,1,7357,130812,1,Male,69,3,1,Sales Representative,2,Single,1878,3525,8,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7358,130813,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,7359,130814,2,Male,57,3,1,Sales Representative,2,Single,1878,8059,8,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora
40,Current employee,Non-Travel,1094,Sales,28,3,Other,1,7360,130815,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,LinkedIn
44,Current employee,Non-Travel,981,Research & Development,5,3,Life Sciences,1,7361,130816,2,Male,57,,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,LinkedIn
44,Current employee,Non-Travel,981,Research & Development,5,3,Life Sciences,1,7362,130817,2,Male,57,1,3,Sales Executive,1,Divorced,10932,11373,5,Y,No,15,4,3,80,1,20,2,3,1,0,0,1,LinkedIn
40,Current employee,Non-Travel,1094,Sales,28,3,Technical Degree,1,7363,130818,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,8,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,LinkedIn
40,Current employee,Non-Travel,1094,Sales,28,3,Other,1,7364,130819,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,LinkedIn
